target_month,as_of,vintage,global__mean,global__median,global__trimmed_mean,global__std,global__n_products,global__missing_fraction,global__second_window_missing_fraction,twentieth__mean,twentieth__median,twentieth__trimmed_mean,twentieth__std,twentieth__n_products,twentieth__missing_fraction,category__一、黑色金属__mean,category__一、黑色金属__missing,twentieth_category__一、黑色金属__mean,twentieth_category__一、黑色金属__missing,category__七、农产品__mean,category__七、农产品__missing,twentieth_category__七、农产品__mean,twentieth_category__七、农产品__missing,category__三、化工产品__mean,category__三、化工产品__missing,twentieth_category__三、化工产品__mean,twentieth_category__三、化工产品__missing,category__九、林产品__mean,category__九、林产品__missing,twentieth_category__九、林产品__mean,twentieth_category__九、林产品__missing,category__二、有色金属__mean,category__二、有色金属__missing,twentieth_category__二、有色金属__mean,twentieth_category__二、有色金属__missing,category__五、煤炭__mean,category__五、煤炭__missing,twentieth_category__五、煤炭__mean,twentieth_category__五、煤炭__missing,category__八、农业生产资料__mean,category__八、农业生产资料__missing,twentieth_category__八、农业生产资料__mean,twentieth_category__八、农业生产资料__missing,category__六、非金属建材__mean,category__六、非金属建材__missing,twentieth_category__六、非金属建材__mean,twentieth_category__六、非金属建材__missing,category__四、石油天然气__mean,category__四、石油天然气__missing,twentieth_category__四、石油天然气__mean,twentieth_category__四、石油天然气__missing,product__人造板（1220*2440*15mm）,missing__人造板（1220*2440*15mm）,twentieth_product__人造板（1220*2440*15mm）,twentieth_missing__人造板（1220*2440*15mm）,product__农药(草甘膦，95%原药）,missing__农药(草甘膦，95%原药）,twentieth_product__农药(草甘膦，95%原药）,twentieth_missing__农药(草甘膦，95%原药）,product__复合硅酸盐水泥（P.C 32.5袋装）,missing__复合硅酸盐水泥（P.C 32.5袋装）,twentieth_product__复合硅酸盐水泥（P.C 32.5袋装）,twentieth_missing__复合硅酸盐水泥（P.C 32.5袋装）,product__复合硅酸盐水泥（P.C32.5袋装）,missing__复合硅酸盐水泥（P.C32.5袋装）,twentieth_product__复合硅酸盐水泥（P.C32.5袋装）,twentieth_missing__复合硅酸盐水泥（P.C32.5袋装）,product__复合肥（硫酸钾复合肥）,missing__复合肥（硫酸钾复合肥）,twentieth_product__复合肥（硫酸钾复合肥）,twentieth_missing__复合肥（硫酸钾复合肥）,product__大同混煤（5800大卡）,missing__大同混煤（5800大卡）,twentieth_product__大同混煤（5800大卡）,twentieth_missing__大同混煤（5800大卡）,product__大豆（黄豆）,missing__大豆（黄豆）,twentieth_product__大豆（黄豆）,twentieth_missing__大豆（黄豆）,product__小麦（国标三等）,missing__小麦（国标三等）,twentieth_product__小麦（国标三等）,twentieth_missing__小麦（国标三等）,product__尿素（小颗料）,missing__尿素（小颗料）,twentieth_product__尿素（小颗料）,twentieth_missing__尿素（小颗料）,product__山西优混（5500大卡）,missing__山西优混（5500大卡）,twentieth_product__山西优混（5500大卡）,twentieth_missing__山西优混（5500大卡）,product__山西大混（5000大卡）,missing__山西大混（5000大卡）,twentieth_product__山西大混（5000大卡）,twentieth_missing__山西大混（5000大卡）,product__无烟煤（2号洗中块）,missing__无烟煤（2号洗中块）,twentieth_product__无烟煤（2号洗中块）,twentieth_missing__无烟煤（2号洗中块）,"product__无缝钢管（219*6,20#）","missing__无缝钢管（219*6,20#）","twentieth_product__无缝钢管（219*6,20#）","twentieth_missing__无缝钢管（219*6,20#）","product__普通中板（20mm,Q235）","missing__普通中板（20mm,Q235）","twentieth_product__普通中板（20mm,Q235）","twentieth_missing__普通中板（20mm,Q235）",product__普通混煤（4500大卡）,missing__普通混煤（4500大卡）,twentieth_product__普通混煤（4500大卡）,twentieth_missing__普通混煤（4500大卡）,product__普通硅酸盐水泥（P.O 42.5散装）,missing__普通硅酸盐水泥（P.O 42.5散装）,twentieth_product__普通硅酸盐水泥（P.O 42.5散装）,twentieth_missing__普通硅酸盐水泥（P.O 42.5散装）,product__普通硅酸盐水泥（P.O42.5散装）,missing__普通硅酸盐水泥（P.O42.5散装）,twentieth_product__普通硅酸盐水泥（P.O42.5散装）,twentieth_missing__普通硅酸盐水泥（P.O42.5散装）,product__柴油（0#）,missing__柴油（0#）,twentieth_product__柴油（0#）,twentieth_missing__柴油（0#）,product__棉花（皮棉，白棉三级）,missing__棉花（皮棉，白棉三级）,twentieth_product__棉花（皮棉，白棉三级）,twentieth_missing__棉花（皮棉，白棉三级）,product__汽油（93#）,missing__汽油（93#）,twentieth_product__汽油（93#）,twentieth_missing__汽油（93#）,product__汽油（97#）,missing__汽油（97#）,twentieth_product__汽油（97#）,twentieth_missing__汽油（97#）,product__浮法平板玻璃（4.8/5mm）,missing__浮法平板玻璃（4.8/5mm）,twentieth_product__浮法平板玻璃（4.8/5mm）,twentieth_missing__浮法平板玻璃（4.8/5mm）,product__涤纶长丝（FDY150D/96F）,missing__涤纶长丝（FDY150D/96F）,twentieth_product__涤纶长丝（FDY150D/96F）,twentieth_missing__涤纶长丝（FDY150D/96F）,product__液化天然气（LNG）,missing__液化天然气（LNG）,twentieth_product__液化天然气（LNG）,twentieth_missing__液化天然气（LNG）,product__液化石油气（LPG）,missing__液化石油气（LPG）,twentieth_product__液化石油气（LPG）,twentieth_missing__液化石油气（LPG）,product__烧碱(液碱，32%),missing__烧碱(液碱，32%),twentieth_product__烧碱(液碱，32%),twentieth_missing__烧碱(液碱，32%),"product__热轧普通薄板（3mm,Q235）","missing__热轧普通薄板（3mm,Q235）","twentieth_product__热轧普通薄板（3mm,Q235）","twentieth_missing__热轧普通薄板（3mm,Q235）",product__焦炭（二级冶金焦）,missing__焦炭（二级冶金焦）,twentieth_product__焦炭（二级冶金焦）,twentieth_missing__焦炭（二级冶金焦）,product__焦煤（1/3焦煤）,missing__焦煤（1/3焦煤）,twentieth_product__焦煤（1/3焦煤）,twentieth_missing__焦煤（1/3焦煤）,product__玉米（黄玉米二等）,missing__玉米（黄玉米二等）,twentieth_product__玉米（黄玉米二等）,twentieth_missing__玉米（黄玉米二等）,product__瓦楞纸（高强）,missing__瓦楞纸（高强）,twentieth_product__瓦楞纸（高强）,twentieth_missing__瓦楞纸（高强）,product__生猪（外三元）,missing__生猪（外三元）,twentieth_product__生猪（外三元）,twentieth_missing__生猪（外三元）,product__甲醇（优等品）,missing__甲醇（优等品）,twentieth_product__甲醇（优等品）,twentieth_missing__甲醇（优等品）,product__电解铜（1#）,missing__电解铜（1#）,twentieth_product__电解铜（1#）,twentieth_missing__电解铜（1#）,product__石蜡（58#半）,missing__石蜡（58#半）,twentieth_product__石蜡（58#半）,twentieth_missing__石蜡（58#半）,product__硫酸（98%）,missing__硫酸（98%）,twentieth_product__硫酸（98%）,twentieth_missing__硫酸（98%）,product__稻米（粳稻米）,missing__稻米（粳稻米）,twentieth_product__稻米（粳稻米）,twentieth_missing__稻米（粳稻米）,product__纯苯（石油苯，工业级）,missing__纯苯（石油苯，工业级）,twentieth_product__纯苯（石油苯，工业级）,twentieth_missing__纯苯（石油苯，工业级）,product__纸浆（漂白化学浆）,missing__纸浆（漂白化学浆）,twentieth_product__纸浆（漂白化学浆）,twentieth_missing__纸浆（漂白化学浆）,"product__线材（Φ6.5mm,HPB300）","missing__线材（Φ6.5mm,HPB300）","twentieth_product__线材（Φ6.5mm,HPB300）","twentieth_missing__线材（Φ6.5mm,HPB300）",product__聚丙烯（T30S）,missing__聚丙烯（T30S）,twentieth_product__聚丙烯（T30S）,twentieth_missing__聚丙烯（T30S）,product__聚乙烯（LLDPE，7042）,missing__聚乙烯（LLDPE，7042）,twentieth_product__聚乙烯（LLDPE，7042）,twentieth_missing__聚乙烯（LLDPE，7042）,product__聚氯乙烯（SG5）,missing__聚氯乙烯（SG5）,twentieth_product__聚氯乙烯（SG5）,twentieth_missing__聚氯乙烯（SG5）,product__花生（油料花生米）,missing__花生（油料花生米）,twentieth_product__花生（油料花生米）,twentieth_missing__花生（油料花生米）,product__苯乙烯（一级品）,missing__苯乙烯（一级品）,twentieth_product__苯乙烯（一级品）,twentieth_missing__苯乙烯（一级品）,"product__螺纹钢（Φ16-25mm,HRB400）","missing__螺纹钢（Φ16-25mm,HRB400）","twentieth_product__螺纹钢（Φ16-25mm,HRB400）","twentieth_missing__螺纹钢（Φ16-25mm,HRB400）",product__角钢（5#）,missing__角钢（5#）,twentieth_product__角钢（5#）,twentieth_missing__角钢（5#）,product__豆粕（粗蛋白含量≥43%）,missing__豆粕（粗蛋白含量≥43%）,twentieth_product__豆粕（粗蛋白含量≥43%）,twentieth_missing__豆粕（粗蛋白含量≥43%）,product__铅锭（1#）,missing__铅锭（1#）,twentieth_product__铅锭（1#）,twentieth_missing__铅锭（1#）,product__铝锭（A00）,missing__铝锭（A00）,twentieth_product__铝锭（A00）,twentieth_missing__铝锭（A00）,product__锌锭（0#）,missing__锌锭（0#）,twentieth_product__锌锭（0#）,twentieth_missing__锌锭（0#）,product__顺丁胶（BR9000）,missing__顺丁胶（BR9000）,twentieth_product__顺丁胶（BR9000）,twentieth_missing__顺丁胶（BR9000）,feature_hash,target_mom_pct,feature_cutoff,actual_published_at,availability_basis,realtime_status,product__浮法平板玻璃（4.8-5mm）,missing__浮法平板玻璃（4.8-5mm）,twentieth_product__浮法平板玻璃（4.8-5mm）,twentieth_missing__浮法平板玻璃（4.8-5mm）,product__复合硅酸盐水泥（P.C 32.5R袋装）,missing__复合硅酸盐水泥（P.C 32.5R袋装）,twentieth_product__复合硅酸盐水泥（P.C 32.5R袋装）,twentieth_missing__复合硅酸盐水泥（P.C 32.5R袋装）,product__柴油（0#国Ⅴ）,missing__柴油（0#国Ⅴ）,twentieth_product__柴油（0#国Ⅴ）,twentieth_missing__柴油（0#国Ⅴ）,product__汽油（92#国Ⅴ）,missing__汽油（92#国Ⅴ）,twentieth_product__汽油（92#国Ⅴ）,twentieth_missing__汽油（92#国Ⅴ）,product__汽油（95#国Ⅴ）,missing__汽油（95#国Ⅴ）,twentieth_product__汽油（95#国Ⅴ）,twentieth_missing__汽油（95#国Ⅴ）,product__复合肥（硫酸钾复合肥，氮磷钾含量45%）,missing__复合肥（硫酸钾复合肥，氮磷钾含量45%）,twentieth_product__复合肥（硫酸钾复合肥，氮磷钾含量45%）,twentieth_missing__复合肥（硫酸钾复合肥，氮磷钾含量45%）,product__稻米（粳稻米一级）,missing__稻米（粳稻米一级）,twentieth_product__稻米（粳稻米一级）,twentieth_missing__稻米（粳稻米一级）,category__七、农产品（主要用于加工）__mean,category__七、农产品（主要用于加工）__missing,twentieth_category__七、农产品（主要用于加工）__mean,twentieth_category__七、农产品（主要用于加工）__missing,product__柴油（0#国VI）,missing__柴油（0#国VI）,twentieth_product__柴油（0#国VI）,twentieth_missing__柴油（0#国VI）,product__汽油（92#国VI）,missing__汽油（92#国VI）,twentieth_product__汽油（92#国VI）,twentieth_missing__汽油（92#国VI）,product__汽油（95#国VI）,missing__汽油（95#国VI）,twentieth_product__汽油（95#国VI）,twentieth_missing__汽油（95#国VI）,product__普通硅酸盐水泥（P.O 42.5袋装）,missing__普通硅酸盐水泥（P.O 42.5袋装）,twentieth_product__普通硅酸盐水泥（P.O 42.5袋装）,twentieth_missing__普通硅酸盐水泥（P.O 42.5袋装）,product__普通硅酸盐水泥（P.O 42.5袋装）注2,missing__普通硅酸盐水泥（P.O 42.5袋装）注2,twentieth_product__普通硅酸盐水泥（P.O 42.5袋装）注2,twentieth_missing__普通硅酸盐水泥（P.O 42.5袋装）注2,product__天然橡胶（标准胶SCRWF）,missing__天然橡胶（标准胶SCRWF）,twentieth_product__天然橡胶（标准胶SCRWF）,twentieth_missing__天然橡胶（标准胶SCRWF）,product__天然橡胶（标准胶SCRWF）注3,missing__天然橡胶（标准胶SCRWF）注3,twentieth_product__天然橡胶（标准胶SCRWF）注3,twentieth_missing__天然橡胶（标准胶SCRWF）注3,product__无烟煤（洗中块）,missing__无烟煤（洗中块）,twentieth_product__无烟煤（洗中块）,twentieth_missing__无烟煤（洗中块）,product__无烟煤（洗中块）注2,missing__无烟煤（洗中块）注2,twentieth_product__无烟煤（洗中块）注2,twentieth_missing__无烟煤（洗中块）注2,product__焦煤（主焦煤）,missing__焦煤（主焦煤）,twentieth_product__焦煤（主焦煤）,twentieth_missing__焦煤（主焦煤）,product__焦煤（主焦煤）注2,missing__焦煤（主焦煤）注2,twentieth_product__焦煤（主焦煤）注2,twentieth_missing__焦煤（主焦煤）注2,"product__螺纹钢（Φ16-25mm,HRB400E）","missing__螺纹钢（Φ16-25mm,HRB400E）","twentieth_product__螺纹钢（Φ16-25mm,HRB400E）","twentieth_missing__螺纹钢（Φ16-25mm,HRB400E）","product__螺纹钢（Φ16-25mm,HRB400E）注2","missing__螺纹钢（Φ16-25mm,HRB400E）注2","twentieth_product__螺纹钢（Φ16-25mm,HRB400E）注2","twentieth_missing__螺纹钢（Φ16-25mm,HRB400E）注2",product__农药（草甘膦，95%原药）,missing__农药（草甘膦，95%原药）,twentieth_product__农药（草甘膦，95%原药）,twentieth_missing__农药（草甘膦，95%原药）,product__烧碱（液碱，32%）,missing__烧碱（液碱，32%）,twentieth_product__烧碱（液碱，32%）,twentieth_missing__烧碱（液碱，32%）,product__无缝钢管（219*6，20#）,missing__无缝钢管（219*6，20#）,twentieth_product__无缝钢管（219*6，20#）,twentieth_missing__无缝钢管（219*6，20#）,product__普通中板（20mm，Q235）,missing__普通中板（20mm，Q235）,twentieth_product__普通中板（20mm，Q235）,twentieth_missing__普通中板（20mm，Q235）,product__热轧普通薄板（3mm，Q235）,missing__热轧普通薄板（3mm，Q235）,twentieth_product__热轧普通薄板（3mm，Q235）,twentieth_missing__热轧普通薄板（3mm，Q235）,product__线材（Φ6.5mm，HPB300）,missing__线材（Φ6.5mm，HPB300）,twentieth_product__线材（Φ6.5mm，HPB300）,twentieth_missing__线材（Φ6.5mm，HPB300）,product__螺纹钢（Φ16-25mm，HRB400E）,missing__螺纹钢（Φ16-25mm，HRB400E）,twentieth_product__螺纹钢（Φ16-25mm，HRB400E）,twentieth_missing__螺纹钢（Φ16-25mm，HRB400E）,product__涤纶长丝（POY150D/48F）,missing__涤纶长丝（POY150D/48F）,twentieth_product__涤纶长丝（POY150D/48F）,twentieth_missing__涤纶长丝（POY150D/48F）,product__涤纶长丝（POY150D/48F）注2,missing__涤纶长丝（POY150D/48F）注2,twentieth_product__涤纶长丝（POY150D/48F）注2,twentieth_missing__涤纶长丝（POY150D/48F）注2,product__热轧普通板卷（4.75-11.5mm，Q235）,missing__热轧普通板卷（4.75-11.5mm，Q235）,twentieth_product__热轧普通板卷（4.75-11.5mm，Q235）,twentieth_missing__热轧普通板卷（4.75-11.5mm，Q235）,product__热轧普通板卷（4.75-11.5mm，Q235）注2,missing__热轧普通板卷（4.75-11.5mm，Q235）注2,twentieth_product__热轧普通板卷（4.75-11.5mm，Q235）注2,twentieth_missing__热轧普通板卷（4.75-11.5mm，Q235）注2,product__焦炭（准一级冶金焦）,missing__焦炭（准一级冶金焦）,twentieth_product__焦炭（准一级冶金焦）,twentieth_missing__焦炭（准一级冶金焦）,product__焦炭（准一级冶金焦）注2,missing__焦炭（准一级冶金焦）注2,twentieth_product__焦炭（准一级冶金焦）注2,twentieth_missing__焦炭（准一级冶金焦）注2,product__瓦楞纸（AA级120g）,missing__瓦楞纸（AA级120g）,twentieth_product__瓦楞纸（AA级120g）,twentieth_missing__瓦楞纸（AA级120g）,product__瓦楞纸（AA级120g）注2,missing__瓦楞纸（AA级120g）注2,twentieth_product__瓦楞纸（AA级120g）注2,twentieth_missing__瓦楞纸（AA级120g）注2,product__纸浆（进口针叶浆）,missing__纸浆（进口针叶浆）,twentieth_product__纸浆（进口针叶浆）,twentieth_missing__纸浆（进口针叶浆）,product__纸浆（进口针叶浆）注2,missing__纸浆（进口针叶浆）注2,twentieth_product__纸浆（进口针叶浆）注2,twentieth_missing__纸浆（进口针叶浆）注2,product__聚丙烯（拉丝料）,missing__聚丙烯（拉丝料）,twentieth_product__聚丙烯（拉丝料）,twentieth_missing__聚丙烯（拉丝料）,product__聚丙烯（拉丝料）注2,missing__聚丙烯（拉丝料）注2,twentieth_product__聚丙烯（拉丝料）注2,twentieth_missing__聚丙烯（拉丝料）注2,product__聚乙烯(LLDPE，熔融指数2薄膜料）,missing__聚乙烯(LLDPE，熔融指数2薄膜料）,twentieth_product__聚乙烯(LLDPE，熔融指数2薄膜料）,twentieth_missing__聚乙烯(LLDPE，熔融指数2薄膜料）,product__聚乙烯(LLDPE，熔融指数2薄膜料）注2,missing__聚乙烯(LLDPE，熔融指数2薄膜料）注2,twentieth_product__聚乙烯(LLDPE，熔融指数2薄膜料）注2,twentieth_missing__聚乙烯(LLDPE，熔融指数2薄膜料）注2,product__尿素（小颗粒）,missing__尿素（小颗粒）,twentieth_product__尿素（小颗粒）,twentieth_missing__尿素（小颗粒）,product__聚乙烯（LLDPE，熔融指数2薄膜料）,missing__聚乙烯（LLDPE，熔融指数2薄膜料）,twentieth_product__聚乙烯（LLDPE，熔融指数2薄膜料）,twentieth_missing__聚乙烯（LLDPE，熔融指数2薄膜料）,product__线材（Φ8-10mm，HPB300）,missing__线材（Φ8-10mm，HPB300）,twentieth_product__线材（Φ8-10mm，HPB300）,twentieth_missing__线材（Φ8-10mm，HPB300）,product__线材（Φ8-10mm，HPB300）注1,missing__线材（Φ8-10mm，HPB300）注1,twentieth_product__线材（Φ8-10mm，HPB300）注1,twentieth_missing__线材（Φ8-10mm，HPB300）注1,product__螺纹钢（Φ20mm，HRB400E）,missing__螺纹钢（Φ20mm，HRB400E）,twentieth_product__螺纹钢（Φ20mm，HRB400E）,twentieth_missing__螺纹钢（Φ20mm，HRB400E）,product__螺纹钢（Φ20mm，HRB400E）注1,missing__螺纹钢（Φ20mm，HRB400E）注1,twentieth_product__螺纹钢（Φ20mm，HRB400E）注1,twentieth_missing__螺纹钢（Φ20mm，HRB400E）注1,product__普通硅酸盐水泥（P.O42.5袋装）,missing__普通硅酸盐水泥（P.O42.5袋装）,twentieth_product__普通硅酸盐水泥（P.O42.5袋装）,twentieth_missing__普通硅酸盐水泥（P.O42.5袋装）,product__烧碱（液碱，32%),missing__烧碱（液碱，32%),twentieth_product__烧碱（液碱，32%),twentieth_missing__烧碱（液碱，32%),product__热轧普通板卷（4.75—11.5mm，Q235）,missing__热轧普通板卷（4.75—11.5mm，Q235）,twentieth_product__热轧普通板卷（4.75—11.5mm，Q235）,twentieth_missing__热轧普通板卷（4.75—11.5mm，Q235）,"product__线材（Φ8—10mm,HPB300）","missing__线材（Φ8—10mm,HPB300）","twentieth_product__线材（Φ8—10mm,HPB300）","twentieth_missing__线材（Φ8—10mm,HPB300）","product__螺纹钢（Φ20mm,HRB400E）","missing__螺纹钢（Φ20mm,HRB400E）","twentieth_product__螺纹钢（Φ20mm,HRB400E）","twentieth_missing__螺纹钢（Φ20mm,HRB400E）",product__尿素（中小颗粒）,missing__尿素（中小颗粒）,twentieth_product__尿素（中小颗粒）,twentieth_missing__尿素（中小颗粒）,product__线材（Φ8—10mm，HPB300）,missing__线材（Φ8—10mm，HPB300）,twentieth_product__线材（Φ8—10mm，HPB300）,twentieth_missing__线材（Φ8—10mm，HPB300）,category__九、林业__mean,category__九、林业__missing,twentieth_category__九、林业__mean,twentieth_category__九、林业__missing,category__八、农资__mean,category__八、农资__missing,twentieth_category__八、农资__mean,twentieth_category__八、农资__missing,category__六、非金属矿物制品__mean,category__六、非金属矿物制品__missing,twentieth_category__六、非金属矿物制品__mean,twentieth_category__六、非金属矿物制品__missing,product__乙醇（95.0%）,missing__乙醇（95.0%）,twentieth_product__乙醇（95.0%）,twentieth_missing__乙醇（95.0%）,product__冰醋酸（99.5%及以上）,missing__冰醋酸（99.5%及以上）,twentieth_product__冰醋酸（99.5%及以上）,twentieth_missing__冰醋酸（99.5%及以上）,product__多晶硅（致密料）,missing__多晶硅（致密料）,twentieth_product__多晶硅（致密料）,twentieth_missing__多晶硅（致密料）,product__浮法平板玻璃（5/6mm）,missing__浮法平板玻璃（5/6mm）,twentieth_product__浮法平板玻璃（5/6mm）,twentieth_missing__浮法平板玻璃（5/6mm）,product__白糖（国标一级白砂糖）,missing__白糖（国标一级白砂糖）,twentieth_product__白糖（国标一级白砂糖）,twentieth_missing__白糖（国标一级白砂糖）,product__磷肥（55%磷酸一铵）,missing__磷肥（55%磷酸一铵）,twentieth_product__磷肥（55%磷酸一铵）,twentieth_missing__磷肥（55%磷酸一铵）,product__磷酸铁锂（普通动力型）,missing__磷酸铁锂（普通动力型）,twentieth_product__磷酸铁锂（普通动力型）,twentieth_missing__磷酸铁锂（普通动力型）,product__钾肥（港口62%白色氯化钾）,missing__钾肥（港口62%白色氯化钾）,twentieth_product__钾肥（港口62%白色氯化钾）,twentieth_missing__钾肥（港口62%白色氯化钾）
2014-02,2014-02-24T09:30:00+08:00,final,,,,,0,1.0,0.038461538461538464,-1.5273122556395526,-1.0619228939214556,-1.847056344302528,5.443930682658654,48,0.07692307692307687,,1.0,-0.9313716204610291,0.0,,1.0,-0.6689333571193568,0.0,,1.0,0.2916685320004714,0.0,,1.0,0.4695361533540345,0.0,,1.0,-2.0779982307724625,0.0,,1.0,-5.752186831766168,0.0,,1.0,-0.37480812097944144,0.0,,1.0,0.11239112110142883,0.8,,1.0,-2.8512085806257317,0.0,,1.0,0.0,0.0,,1.0,-2.962177287035713,0.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.5421521590130451,0.0,,1.0,-3.9370078740157224,0.0,,1,-0.14788836541102182,0,,1,0.15748031496064227,0,,1.0,0.29560076508434346,0.0,,1,-6.655737704918104,0,,1.0,-10.909090909090907,0.0,,1.0,-0.9452954048139468,0.0,,1.0,-0.2022727272728106,0.0,,1.0,-0.04574303848135466,0.0,,1.0,-4.5591397849462245,0.0,,1,,1,,1.0,,1.0,,1.0,-3.7623713441982494,0.0,,1,-0.04971374504878738,0,,1.0,-2.3245546259297822,0.0,,1.0,-0.4446640316204422,0.0,,1.0,0.11239112110142883,0.0,,1.0,-2.49968548285639,0.0,,1,-7.330506870575729,0,,1,-2.0666042284012196,0,,1.0,-4.522302824509888,0.0,,1.0,-0.8414167109271978,0.0,,1.0,-9.092369477911632,0.0,,1.0,-4.166666666666638,0.0,,1,0.128489144882622,0,,1.0,0.17908309455582658,0.0,,1,-5.468749999999992,0,,1,1.5241350446428314,0,,1,-2.583022282220853,0,,1,-1.1785503830289645,0,,1,30.263157894736825,0,,1.0,0.1801001652972734,0.0,,1,-3.0571072240794894,0,,1.0,1.2295253655062768,0.0,,1.0,-2.281546316557274,0.0,,1.0,-4.072907290729011,0.0,,1.0,-5.5832697039110535,0.0,,1.0,-0.7386591730228921,0.0,,1,-0.3185571421780508,0,,1.0,-6.4826134202662535,0.0,,1.0,-1.5077735406276742,0.0,,1,-0.7094773888998629,0,,1,0.1673727705424599,0,,1,-0.9033378654462018,0,,1,-4.171913097274263,0,,1,-0.6537196781485309,0,,1,-1.9140624999999651,0,3414a93fefaff1f928890bfe52886bcc0668ac2820197bd0d9a8b651ae7a7ecc,-0.2,2014-02-24T01:30:00+00:00,2014-03-09T01:30:00+00:00,publication,pseudo_real_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03,2014-03-24T09:30:00+08:00,final,-2.351889676432729,-1.7652397771121464,-2.4911882197168325,4.8509046922087204,48,0.07692307692307687,0.038461538461538464,-2.6219612373693133,-1.750416378182075,-2.718955216288321,5.40501013511756,48,0.07692307692307687,-1.5735932930246677,0.0,-1.8561491934949557,0.0,-2.2307320943665347,0.0,-2.8615727018860957,0.0,-3.0379814552081053,0.0,-3.0409330834643273,0.0,-0.05498985583955815,0.0,-0.5162171789302423,0.0,-3.6813608983054458,0.0,-4.868215478303883,0.0,-5.819246428920519,0.0,-6.197388975786353,0.0,-0.22477323910810001,0.0,-0.2722416259191586,0.0,-1.1692579076067295,0.8,-3.255683412854298,0.8,0.3742070640842452,0.0,1.1767187980162064,0.0,0.0,0.0,0.0,0.0,2.0956369792727663,0.0,3.479853479853508,0.0,,1.0,,1.0,,1.0,,1.0,0.4836577001071329,0.0,0.10124873439080966,0.0,-3.821712193293223,0.0,-4.2950819672131395,0.0,-0.5637793178887807,0,-1.106573852696613,0,0.6199737740625046,0,0.2476415094339195,0,-3.253614396704199,0.0,-4.397827092001793,0.0,-6.022336679053727,0,-6.041447137337532,0,-6.848466130211688,0.0,-6.122448979591774,0.0,-4.838793193308952,0.0,-5.381284792789652,0.0,-0.8877930558944594,0.0,-1.4779895698115715,0.0,-0.48000516577365576,0.0,-0.8895372118299242,0.0,-7.271410890240112,0.0,-7.751239296980626,0.0,,1,,1,,1.0,,1.0,-0.5088255389116881,0.0,-0.10784716516039922,0.0,-0.050673997459513995,0,-0.06471349570533654,0,0.22323164344741175,0.0,0.6136147900375241,0.0,0.7470909364911348,0.0,0.8933002481388372,0.0,-1.1692579076067295,0.0,-3.255683412854298,0.0,-6.674823105683305,0.0,-6.699751861042301,0.0,0.15501058571861578,0,3.0166867506790855,0,0.5274329313602356,0,0.9641765305322226,0,-7.5210836439874775,0.0,-6.159068865179444,0.0,-2.0035310123789447,0.0,-2.5231168245377056,0.0,-10.199199174282143,0.0,-12.431525004417773,0.0,-1.732806742053788,0.0,-1.3586956521739781,0.0,-0.19477367915207477,0,-0.21682375326336967,0,-0.40398614475795613,0.0,-1.018948873793356,0.0,-7.768111865904033,0,-8.264462809917358,0,-9.110147872595915,0,-10.859184444673486,0,-7.676558485384128,0,-11.17950013719481,0,1.1013018263997614,0,1.6803816338699686,0,21.462776624210136,0,21.212121212121207,0,0.5992436181896807,0.0,0.7363443826036801,0.0,-8.90727030561062,0,-11.520000000000111,0,0.23901657723928169,0.0,-0.5297026629973709,0.0,-2.4398672562564694,0.0,-2.2482309736364208,0.0,-1.5693774039848876,0.0,-1.3208466410437865,0.0,-2.3233230053070235,0.0,-0.8383577891795276,0.0,-3.4368601492422317,0.0,-4.550675402410525,0.0,-4.628039337816949,0,-5.647417959806683,0,-1.8663409958969206,0.0,2.382984131595362,0.0,-2.744122053225827,0.0,-2.900881582082562,0.0,-0.8862412146186497,0,-1.0971389990715494,0,-5.859695948963111,0,-8.576575635737003,0,-1.797672812170505,0,-2.0228431865525787,0,-3.774495271986031,0,-4.080873138239314,0,-1.4767170236811173,0,-2.1896454512288255,0,-10.433364693982806,0,-12.056551174830659,0,8ad67474fc24862ff746e2acc21b4e8347d016b1e8a53fdd5ce5f61b5955a1d5,-0.3,2014-03-24T01:30:00+00:00,2014-04-11T01:30:00+00:00,publication,pseudo_real_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
