target_month,as_of,vintage,global__mean,global__median,global__trimmed_mean,global__std,global__n_products,global__missing_fraction,global__second_window_missing_fraction,category__一、黑色金属__mean,category__一、黑色金属__missing,category__七、农产品（主要用于加工）__mean,category__七、农产品（主要用于加工）__missing,category__三、化工产品__mean,category__三、化工产品__missing,category__九、林产品__mean,category__九、林产品__missing,category__二、有色金属__mean,category__二、有色金属__missing,category__五、煤炭__mean,category__五、煤炭__missing,category__八、农业生产资料__mean,category__八、农业生产资料__missing,category__六、非金属建材__mean,category__六、非金属建材__missing,category__四、石油天然气__mean,category__四、石油天然气__missing,product__农药（草甘膦，95%原药）,missing__农药（草甘膦，95%原药）,product__复合肥（硫酸钾复合肥，氮磷钾含量45%）,missing__复合肥（硫酸钾复合肥，氮磷钾含量45%）,product__大同混煤（5800大卡）,missing__大同混煤（5800大卡）,product__大豆（黄豆）,missing__大豆（黄豆）,product__天然橡胶（标准胶SCRWF）,missing__天然橡胶（标准胶SCRWF）,product__小麦（国标三等）,missing__小麦（国标三等）,product__尿素（小颗料）,missing__尿素（小颗料）,product__山西优混（5500大卡）,missing__山西优混（5500大卡）,product__山西大混（5000大卡）,missing__山西大混（5000大卡）,product__无烟煤（洗中块）,missing__无烟煤（洗中块）,product__无缝钢管（219*6，20#）,missing__无缝钢管（219*6，20#）,product__普通中板（20mm，Q235）,missing__普通中板（20mm，Q235）,product__普通混煤（4500大卡）,missing__普通混煤（4500大卡）,product__普通硅酸盐水泥（P.O 42.5散装）,missing__普通硅酸盐水泥（P.O 42.5散装）,product__普通硅酸盐水泥（P.O 42.5袋装）,missing__普通硅酸盐水泥（P.O 42.5袋装）,product__柴油（0#国VI）,missing__柴油（0#国VI）,product__棉花（皮棉，白棉三级）,missing__棉花（皮棉，白棉三级）,product__汽油（92#国VI）,missing__汽油（92#国VI）,product__汽油（95#国VI）,missing__汽油（95#国VI）,product__浮法平板玻璃（4.8/5mm）,missing__浮法平板玻璃（4.8/5mm）,product__涤纶长丝（FDY150D/96F）,missing__涤纶长丝（FDY150D/96F）,product__液化天然气（LNG）,missing__液化天然气（LNG）,product__液化石油气（LPG）,missing__液化石油气（LPG）,product__烧碱（液碱，32%）,missing__烧碱（液碱，32%）,product__热轧普通薄板（3mm，Q235）,missing__热轧普通薄板（3mm，Q235）,product__焦炭（二级冶金焦）,missing__焦炭（二级冶金焦）,product__焦煤（主焦煤）,missing__焦煤（主焦煤）,product__玉米（黄玉米二等）,missing__玉米（黄玉米二等）,product__瓦楞纸（高强）,missing__瓦楞纸（高强）,product__生猪（外三元）,missing__生猪（外三元）,product__甲醇（优等品）,missing__甲醇（优等品）,product__电解铜（1#）,missing__电解铜（1#）,product__石蜡（58#半）,missing__石蜡（58#半）,product__硫酸（98%）,missing__硫酸（98%）,product__稻米（粳稻米）,missing__稻米（粳稻米）,product__纯苯（石油苯，工业级）,missing__纯苯（石油苯，工业级）,product__纸浆（漂白化学浆）,missing__纸浆（漂白化学浆）,product__线材（Φ6.5mm，HPB300）,missing__线材（Φ6.5mm，HPB300）,product__聚丙烯（T30S）,missing__聚丙烯（T30S）,product__聚乙烯（LLDPE，7042）,missing__聚乙烯（LLDPE，7042）,product__聚氯乙烯（SG5）,missing__聚氯乙烯（SG5）,product__花生（油料花生米）,missing__花生（油料花生米）,product__苯乙烯（一级品）,missing__苯乙烯（一级品）,product__螺纹钢（Φ16-25mm，HRB400E）,missing__螺纹钢（Φ16-25mm，HRB400E）,product__角钢（5#）,missing__角钢（5#）,product__豆粕（粗蛋白含量≥43%）,missing__豆粕（粗蛋白含量≥43%）,product__铅锭（1#）,missing__铅锭（1#）,product__铝锭（A00）,missing__铝锭（A00）,product__锌锭（0#）,missing__锌锭（0#）,product__顺丁胶（BR9000）,missing__顺丁胶（BR9000）,feature_hash,target_mom_pct,feature_cutoff,actual_published_at,availability_basis,realtime_status,product__涤纶长丝（POY150D/48F）,missing__涤纶长丝（POY150D/48F）,product__涤纶长丝（POY150D/48F）注2,missing__涤纶长丝（POY150D/48F）注2,product__热轧普通板卷（4.75-11.5mm，Q235）,missing__热轧普通板卷（4.75-11.5mm，Q235）,product__热轧普通板卷（4.75-11.5mm，Q235）注2,missing__热轧普通板卷（4.75-11.5mm，Q235）注2,product__焦炭（准一级冶金焦）,missing__焦炭（准一级冶金焦）,product__焦炭（准一级冶金焦）注2,missing__焦炭（准一级冶金焦）注2,product__瓦楞纸（AA级120g）,missing__瓦楞纸（AA级120g）,product__瓦楞纸（AA级120g）注2,missing__瓦楞纸（AA级120g）注2,product__纸浆（进口针叶浆）,missing__纸浆（进口针叶浆）,product__纸浆（进口针叶浆）注2,missing__纸浆（进口针叶浆）注2,product__聚丙烯（拉丝料）,missing__聚丙烯（拉丝料）,product__聚丙烯（拉丝料）注2,missing__聚丙烯（拉丝料）注2,product__聚乙烯(LLDPE，熔融指数2薄膜料）,missing__聚乙烯(LLDPE，熔融指数2薄膜料）,product__聚乙烯(LLDPE，熔融指数2薄膜料）注2,missing__聚乙烯(LLDPE，熔融指数2薄膜料）注2,product__尿素（小颗粒）,missing__尿素（小颗粒）,product__聚乙烯（LLDPE，熔融指数2薄膜料）,missing__聚乙烯（LLDPE，熔融指数2薄膜料）,product__线材（Φ8-10mm，HPB300）,missing__线材（Φ8-10mm，HPB300）,product__线材（Φ8-10mm，HPB300）注1,missing__线材（Φ8-10mm，HPB300）注1,product__螺纹钢（Φ20mm，HRB400E）,missing__螺纹钢（Φ20mm，HRB400E）,product__螺纹钢（Φ20mm，HRB400E）注1,missing__螺纹钢（Φ20mm，HRB400E）注1,category__七、农产品__mean,category__七、农产品__missing,"product__无缝钢管（219*6,20#）","missing__无缝钢管（219*6,20#）","product__普通中板（20mm,Q235）","missing__普通中板（20mm,Q235）",product__普通硅酸盐水泥（P.O42.5散装）,missing__普通硅酸盐水泥（P.O42.5散装）,product__普通硅酸盐水泥（P.O42.5袋装）,missing__普通硅酸盐水泥（P.O42.5袋装）,product__烧碱（液碱，32%),missing__烧碱（液碱，32%),product__热轧普通板卷（4.75—11.5mm，Q235）,missing__热轧普通板卷（4.75—11.5mm，Q235）,"product__线材（Φ8—10mm,HPB300）","missing__线材（Φ8—10mm,HPB300）","product__螺纹钢（Φ20mm,HRB400E）","missing__螺纹钢（Φ20mm,HRB400E）",product__尿素（中小颗粒）,missing__尿素（中小颗粒）,product__线材（Φ8—10mm，HPB300）,missing__线材（Φ8—10mm，HPB300）,category__九、林业__mean,category__九、林业__missing,category__八、农资__mean,category__八、农资__missing,category__六、非金属矿物制品__mean,category__六、非金属矿物制品__missing,product__乙醇（95.0%）,missing__乙醇（95.0%）,product__冰醋酸（99.5%及以上）,missing__冰醋酸（99.5%及以上）,product__多晶硅（致密料）,missing__多晶硅（致密料）,product__浮法平板玻璃（5/6mm）,missing__浮法平板玻璃（5/6mm）,product__白糖（国标一级白砂糖）,missing__白糖（国标一级白砂糖）,product__磷肥（55%磷酸一铵）,missing__磷肥（55%磷酸一铵）,product__磷酸铁锂（普通动力型）,missing__磷酸铁锂（普通动力型）,product__钾肥（港口62%白色氯化钾）,missing__钾肥（港口62%白色氯化钾）
2022-09,2022-09-24T09:30:00+08:00,final,1.359933253552429,0.8560042491087887,1.5398703713737747,8.088068149789732,50,0.0,0.0,-1.4288389920325224,0.0,2.7824597746292965,0.0,-3.4530231960915065,0.0,0.029535798593829227,0.0,1.6252059654286044,0.0,11.262662867262256,0.0,-2.7448833399486436,0.0,2.415825182298399,0.0,0.7332255897193857,0.0,-5.033454142940925,0,-4.414592425650415,0,12.01936861306306,0.0,0.2228470658467002,0,-1.0044405934978045,0,-0.04849334706041922,0,,,12.538366818524722,0,14.457286514749265,0.0,20.454372883385364,0,-2.1489311679984557,0,-0.890374961311947,0,8.721365737613409,0.0,3.563594097651779,0,3.6322788219711306,0.0,6.477230490813869,0,-1.5240501917920448,0,3.060535701063344,0.0,3.103556239955468,0,0.05160262727228718,0.0,,,-2.0691518892346075,0,3.069371034956346,0,-2.190110951120024,0,,,,,5.357331377301216,0,-0.22523202798232522,0,,,9.216008705352234,0,6.783964073725861,0,3.108670498495511,0,-9.242188039238107,0,-39.91207715423663,0,-0.09119095133812191,0,-6.149969423729351,0,,,-3.3139412355412428,0.0,,,,,-0.9641513294139396,0.0,3.025054765264871,0,5.0884213215363685,0.0,-2.0745036490461817,0.0,0.013769568940465318,0,11.684734178743478,0,-1.0189403556779277,0,1.6496401957933453,0,2.761453523103489,0,-2.1729955089444952,0,69fa2d636844871090d47bf762e4b09e8241e1a53a97448c3063aa4a26f2fbfc,-0.1,2022-09-24T01:30:00+00:00,2022-10-14T01:30:00+00:00,publication,pseudo_real_time,2.269184387187038,0.0,,,-0.15905250723777048,0.0,,,5.290548126198756,0.0,,,-0.8494816242550831,0.0,,,1.9425296135343753,0.0,,,0.49861194947216825,0.0,,,,,,,1.213396548745409,0.0,2.218890674607936,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10,2022-10-24T09:30:00+08:00,final,2.722664217750903,0.531566494470944,1.9331281834829253,6.342877254712936,50,0.0,0.0,-0.7364423481395129,0.0,4.709626146161341,0.0,3.0166109664987024,0.0,1.2400260943589705,0.0,0.19415542316717127,0.0,10.784873076007353,0.0,0.3389116021761609,0.0,1.201900581889329,0.0,-1.984083652981508,0.0,-2.309084469614489,0,-0.5972292680246449,0,16.091997612673417,0.0,-1.7832862652144388,0,1.4828528971552462,0,1.3153646229314375,0,,,16.344673322574746,0,13.503932600777382,0.0,5.086333622063263,0,-0.9571552916841752,0,-1.5515710064831127,0,13.956332219913085,0.0,3.7892381526838887,0,-0.6592901222283335,0.0,-0.829296767247861,0,-0.4631008735759956,0,-4.6009120734974225,0.0,-4.510163395264353,0,0.47575371521243176,0.0,,,8.627001984607574,0,-4.227876272293015,0,22.33649850325776,0,,,,,8.731649908558442,0,0.6452347180782914,0,,,13.453637972907034,0,8.43130484968575,0,0.5873792737294561,0,-6.3632553941939705,0,0.8306075982982843,0,0.22568534956552022,0,2.5124935847141523,0,,,-0.4448888502252634,0.0,,,,,-3.0142826946448698,0.0,11.172679020337162,0,-3.723143575719475,0.0,-0.05026247638410421,0.0,-0.779925696902602,0,13.110794624261715,0,1.027833176673668,0,-0.9253077428600394,0,0.08671698512560048,0,-0.3767427630360195,0,cfc05be6978b70d540df1d56ecf4af9df0d49310563064c2307cb00a2c2e0dc6,0.2,2022-10-24T01:30:00+00:00,2022-11-09T01:30:00+00:00,publication,pseudo_real_time,-1.9902305374896085,0.0,,,-0.6348507671578202,0.0,,,1.7791922454911295,0.0,,,-0.5438562982937485,0.0,,,2.781081684215414,0.0,,,1.0463841484423477,0.0,,,,,,,3.9230485441676164,0.0,4.113220551478704,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11,2022-11-24T09:30:00+08:00,final,-2.2751984066143542,-2.392201455285499,-2.091745080235227,5.428550173729599,50,0.0,0.0,-3.704615664065305,0.0,0.26426966667977736,0.0,-5.017145057997505,0.0,-1.9693025946420317,0.0,0.86571454344774,0.0,-1.451962034820642,0.0,-4.351248116658409,0.0,1.2518816380056796,0.0,-3.5946749683252075,0.0,-8.386045724822841,0,-5.397837197406094,0,0.5995465758971938,0.0,0.42657032874002215,0,-2.880647025153066,0,3.0678067851980457,0,,,0.4864572677010212,0,0.39015911953467125,0.0,-2.181626654988533,0,-2.475104606521695,0,-5.02809729420722,0,0.4446864685787304,0.0,3.4489484679571087,0,2.4605159191298127,0.0,2.549417382565772,0,-4.787645084217795,0,-2.4372778179764407,0.0,-2.3471250925945575,0,-2.1538194730698823,0.0,,,-17.150666343259708,0,-2.6001955362903595,0,-13.314328370247667,0,,,,,-3.7102804597230254,0,1.8109735870884043,0,,,-4.566934455803639,0,-4.494394995895746,0,4.218762697262955,0,0.41779759760405,0,18.664250135309242,0,0.5358025654087206,0,-10.232442938543707,0,,,-2.7886088778560096,0.0,,,,,-5.259520229554502,0.0,2.8577484423524235,0,-8.342262818151958,0.0,-4.90347599281408,0.0,-2.99309136861849,0,2.7698351646720374,0,1.4923196043908882,0,0.7778904774819506,0,-3.0261146053448327,0,-9.998716715066614,0,f998e0b1d396e4bab5e124e1ae1f7c57772efe40b57a4fcfce7ce710392b8be5,0.1,2022-11-24T01:30:00+00:00,2022-12-09T01:30:00+00:00,publication,pseudo_real_time,-11.651479282270722,0.0,,,-4.039315844374333,0.0,,,-6.192676560744551,0.0,,,-1.8184698399895183,0.0,,,-1.2087909187835109,0.0,,,-3.2022222383379275,0.0,,,,,,,0.7301385722537077,0.0,-2.3403331272154455,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12,2022-12-24T09:30:00+08:00,final,-1.9717787318703728,-0.3309498212853802,-1.4856265456929474,5.955254504118958,50,0.0,0.0,2.2074214220917225,0.0,-3.920186467676362,0.0,-3.2818289183330775,0.0,0.19460655183970443,0.0,0.9860134177820127,0.0,-5.546255676397671,0.0,-0.7386135028848191,0.0,-0.3979308866781996,0.0,-1.658022437416954,0.0,-5.369266594338425,0,-4.131275423242636,0,-12.87819329338999,0.0,-2.170616310555119,0,4.469568898521915,0,0.29857562487783207,0,,,-11.965687744750966,0,-12.507623128902038,0.0,3.6602735269447115,0,-1.3995425659540142,0,2.541349322300454,0,-12.62112233219195,0.0,-0.2692858329207304,0,2.6424411932854084,0.0,-8.078947261435115,0,-2.5852298969737912,0,-5.875428524158517,0.0,-5.826455121451017,0,-3.566948020399277,0.0,,,10.225310092192954,0,-0.39261380965003007,0,0.23886977735628306,0,,,,,3.3255285437553703,0,2.8141969665414663,0,,,-20.387195208657204,0,-6.966569769382865,0,-0.0058619181142066335,0,0.0,0,-9.394100881445283,0,0.23544631389085074,0,-8.232855017197224,0,,,1.6897554187695993,0.0,,,,,2.234166051264016,0.0,1.207370223545685,0,-2.715779937153272,0.0,2.1778533909778557,0.0,3.181781217757683,0,-10.774039454080615,0,0.998432518871379,0,2.0850628147486647,0,0.8664202556222139,0,-7.184482358464556,0,78c205d83abb0bd28728a114fcccd4711a5b3d4421e17dd6a82de4ac41a512fb,-0.5,2022-12-24T01:30:00+00:00,2023-01-12T01:30:00+00:00,publication,pseudo_real_time,-0.9905054391427375,0.0,,,5.053331748698756,0.0,,,4.163034693751172,0.0,,,-2.041435031461667,0.0,,,-1.844314211541135,0.0,,,-0.5716560283718608,0.0,,,,,,,7.284701508926604,0.0,0.7646244192067237,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01,2023-01-24T09:30:00+08:00,final,-1.750418594937979,-0.5804973674230688,-0.9869892791657501,5.829728178305332,48,0.11111111111111116,0.07407407407407407,3.0351523802949134,0.6,-4.37688300624538,0.0,-1.3582691627456778,0.0,0.43374212519439465,0.0,-1.2598037025049043,0.0,-2.636163027668418,0.0,-1.4574091268377796,0.0,-2.4635412213862313,0.0,-2.2681609546659076,0.0,-3.8386797943757127,0,0.2504752398061923,0,-8.744328191593162,0.0,-3.9584415607881644,0,1.192543186835112,0,-0.7755407288853042,0,,,-8.549082637633637,0,-7.974236735208164,0.0,6.17580957657394,0,2.308781792973284,0,4.031409890462506,0,-5.3566874655754155,0.0,-4.724466026949833,0,-5.748772897625624,0.0,-7.674579853141806,0,2.3524359466872378,0,2.098621209162519,0.0,1.9235527241953783,0,3.0826152604167647,0.0,,,-0.18700452443308127,0,-0.9832023057833638,0,-0.3854540059608334,0,,,,,3.961787776999153,0,-1.6019027984200442,0,,,-24.344663135072626,0,-3.120239974613033,0,1.8368434086798293,0,-8.786352977995092,0,-21.037616039085847,0,0.056768735255918246,0,3.7214172906478855,0,,,,1.0,,,,,2.5116588627274345,0.0,-1.9790095841805937,0,3.725656366602919,0.0,,1.0,2.1223263074226018,0,-4.764710924559461,0,-0.06473583691478355,0,-3.33900344383751,0,-3.4723189379471533,0,-0.8147257429633197,0,600faf9bc1d327b53e0592b24e1f37c056fb75622084b4c06279cc21789b3c56,-0.4,2023-01-24T01:30:00+00:00,2023-02-10T01:30:00+00:00,publication,pseudo_real_time,4.203431709318129,0.0,,,3.6780915303212613,0.0,,,2.033596482758362,0.0,,,-0.20529534843174244,0.0,,,0.3139785371798144,0.0,,,-1.1547903976337748,0.0,,,,,,,-0.784022825943818,0.0,-1.2320296964963386,0.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03,2023-03-24T09:30:00+08:00,final,,,,,0,1.0,0.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1,,1,,1.0,,1,,1,,1,,,,1,,1.0,,1,,1,,1,,1.0,,1,,1.0,,1,,1,,1.0,,1,,1.0,,,,1,,1,,1,,,,,,1,,1,,,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,1.0,,1,,1.0,,,,1,,1,,1,,1,,1,,1,62e7bcd83d35d5a9acbb88647ca18120b9dcab809e6e54715be97d639126eee2,0.0,2023-03-24T01:30:00+00:00,2023-04-11T01:30:00+00:00,publication,pseudo_real_time,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04,2023-04-24T09:30:00+08:00,final,-2.897374789835504,-2.8470199398284173,-2.5921232126859453,4.85696995679314,50,0.0,0.0,-2.6602465017773236,0.0,-3.1773561602749236,0.0,-0.09841250650861513,0.0,-6.679221038892417,0.0,-0.15153437298239614,0.0,-7.828907264264253,0.0,-6.212127636617672,0.0,2.932190894112567,0.0,-2.8697207413089614,0.0,-13.529430118358581,0,-0.1030420566893912,0,-7.549169805852326,0.0,-3.8023240786575365,0,-3.061989834760675,0,-6.923185872269734,0,,,-7.559137310758815,0,-6.952005022431193,0.0,-12.075549052553578,0,-0.21852328971922766,0,-0.5392289445868398,0,-6.604383583179375,0.0,-0.4475105273665153,0,3.275095850218321,0.0,-0.6163105944803786,0,0.13909992986755434,0,1.3551285641431778,0.0,1.668735010194799,0,5.9689873594858955,0.0,,,-16.73678951171433,0,-7.147523325366321,0,5.201173852708436,0,,,,,-11.0420894467169,0,-2.0348693237084974,0,,,-6.640749919857755,0,-4.794502617098486,0,0.8578604263833776,0,4.258435409369288,0,-1.1915722779622595,0,-0.05257623917587432,0,3.2108201784763244,0,,,,,,,,,-2.873678143367564,0.0,-2.8936987768642903,0,2.1919616707829817,0.0,,,-3.8809503975608366,0,-3.2105450015332555,0,0.20426558399957054,0,1.1520982339767376,0,-2.8203617362892706,0,-5.187091731259378,0,ed8351cae8afecfec85970187d392ef244f8b0cdac3b9c34a9cec908597d49cd,-0.5,2023-04-24T01:30:00+00:00,2023-05-11T01:30:00+00:00,publication,pseudo_real_time,4.1119728625670255,0.0,,,-2.3336419576075174,0.0,,,-3.02001662835759,0.0,,,-6.360055092573627,0.0,,,-10.615618189342948,0.0,,,-1.3465341262886674,0.0,,,,,,,-5.003910734805042,0.0,-0.3066747336445641,0.0,-4.55835309300792,0.0,,,-4.4307813281816015,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05,2023-05-24T09:30:00+08:00,final,-4.1105907130485875,-3.6610273394979,-3.714339653837983,7.207556942267529,50,0.0,0.0,-7.100572313562227,0.0,-0.10393418648886255,0.0,-5.873010622107747,0.0,-1.1312684894618343,0.0,-2.4575991053019117,0.0,-9.259675186076436,0.0,-10.033651289790718,0.0,4.624715216586909,0.0,-1.5159642743880013,0.0,-16.74688428609071,0,-4.506205203955243,0,-6.027687729720981,0.0,-3.5494054262879002,0,3.424080236615247,0,-5.780346798742768,0,,,-6.004384888129484,0,-3.0074874793385318,0.0,-8.336265137814243,0,-3.064742332261316,0,-6.467136417473508,0,-2.7975573694964213,0.0,-4.866546515924241,0,-1.3385846714430227,0.0,-0.881394175684737,0,5.786961223057753,0,0.19000707833517305,0.0,0.359786559983793,0,20.079276837127992,0.0,,,-5.167678264104526,0,-6.49930570090165,0,-0.4615784481374575,0,,,,,-21.569672507834348,0,-1.5519187424154142,0,,,-0.32419374642695786,0,-3.31820177318103,0,-4.145936362034109,0,2.90279885604394,0,-29.654943096395076,0,0.15321182327501345,0,-6.236540892939184,0,,,,,,,,,-3.7726492527079,0.0,-0.6321668889381775,0,-6.087014221224532,0.0,,,-8.113914743755304,0,5.06638506456755,0,-0.18059705865732,0,-0.7376757851106943,0,-4.766187215405523,0,0.14571560251537963,0,0f0d346fbf3a022f5a213090e87c676a88a1a9bce6ecfc83e18e4164cec457de,-0.9,2023-05-24T01:30:00+00:00,2023-06-09T01:30:00+00:00,publication,pseudo_real_time,-4.346130636367657,0.0,,,-8.89888923140015,0.0,,,-17.074671190201034,0.0,,,2.3513949308005886,0.0,,,-9.16928063580134,0.0,,,-3.3536904355866324,0.0,,,,,,,-8.847864379326202,0.0,-1.6450730670533864,0.0,-8.027832200343228,0.0,,,-8.03091895613986,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06,2023-06-24T09:30:00+08:00,final,-5.164481828737189,-3.6170294285072178,-4.565357229108039,5.985346687472789,50,0.0,0.0,-2.000668724907695,0.0,-0.3448747937220338,0.0,-6.017678891890361,0.0,-1.5167119524351975,0.0,-1.2231667710397456,0.0,-14.096343978335213,0.0,-8.979119582014919,0.0,-6.839385085624205,0.0,-4.618594504334158,0.0,-12.77485467268607,0,-5.530308314963076,0,-17.31564438515348,0.0,0.4143991382419586,0,0.4160874663511541,0,0.9617407658894153,0,,,-17.367881055865947,0,-18.035780573563034,0.0,-11.861672374625707,0,-3.58797543047348,0,-3.5459992486615874,0,-18.81089021250709,0.0,-8.053139052659299,0,-5.260920126647874,0.0,-3.646083426540956,0,6.735664835389993,0,-1.5473765658520269,0.0,-1.3533216561362358,0,-7.204096077565442,0.0,,,-7.6401066552996975,0,-16.52871206276113,0,-1.6627062232156085,0,,,,,-4.185492656852857,0,-0.2655973561358817,0,,,-0.5117232257559043,0,-13.801704543313697,0,0.9187714535233096,0,3.004033340585097,0,-12.015667236559441,0,0.8288956219249722,0,-8.099472947734174,0,,,,,,,,,-3.839554320619212,0.0,-1.0304687071023853,0,-5.24507883546398,0.0,,,-1.584800000050025,0,-9.891909422228439,0,-0.26383510948784883,0,0.23248169396288884,0,-5.780085122157332,0,-7.456953950983728,0,8915f7293146fd57c16df49a8d3c64ce72ddc0eb2130a6a2c749ee704f663c0b,-0.8,2023-06-24T01:30:00+00:00,2023-07-10T01:30:00+00:00,publication,pseudo_real_time,-0.8328123228207236,0.0,,,-1.5025037886491035,0.0,,,-11.09704658977837,0.0,,,-3.0523352276694014,0.0,,,-1.9138880959873459,0.0,,,-4.7260015765582715,0.0,,,,,,,-8.63219575839561,0.0,-2.496836961634779,0.0,-0.6805703042376363,0.0,,,-1.102163577374337,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07,2023-07-24T09:30:00+08:00,final,0.88669220172673,0.9060164383540609,1.047462026743234,4.299136012820743,50,0.0,0.0,0.4729175876038078,0.0,2.2329742121581257,0.0,0.2785191667800271,0.0,-0.09090539880779606,0.0,1.3410736426201528,0.0,3.114125303810138,0.0,4.624097214651779,0.0,-6.548767149780358,0.0,-0.04472108328234553,0.0,15.88651086932988,0,-7.343442411958845,0,4.081414704626583,0.0,3.8109314208204736,0,2.2260849587188423,0,0.9162229519445246,0,,,4.082532513329806,0,4.719098394864871,0.0,-2.9263153924126817,0,-0.14389508297442158,0,-0.3119640697726728,0,4.672998432022948,0.0,-7.451553828408455,0,-5.277487306729914,0.0,-1.440477052538242,0,2.6298146591394866,0,0.47481747368640465,0.0,0.39899013386316085,0,-6.917260314202703,0.0,,,4.390816763544622,0,-4.682008968696887,0,-11.070281110844657,0,,,,,6.273338549475847,0,4.251287544811425,0,,,-2.6253493821915685,0,5.166368111065272,0,2.5421334054061293,0,0.5895351504468681,0,-0.3900676281871068,0,1.1898638918587516,0,1.1263409575967716,0,,,,,,,,,1.476124902177304,0.0,-0.14969066141451134,0,-1.037677760069751,0.0,,,1.6654746377731229,0,7.840713272296424,0,1.5446507040442363,0,-0.35981027445339364,0,1.6373207354836388,0,2.7870653704544948,0,ed03d681277e589b19c303cff64a2e95a8b756b26927ca48a56d32a27042b846,-0.2,2023-07-24T01:30:00+00:00,2023-08-09T01:30:00+00:00,publication,pseudo_real_time,0.6106510480639927,0.0,,,0.8452552034486961,0.0,,,0.8958099247635971,0.0,,,-2.627302151397166,0.0,,,0.1285009962549357,0.0,,,1.4827987076851197,0.0,,,,,,,5.329223186584302,0.0,2.6338690698588314,0.0,0.5675263404448753,0.0,,,0.21510849670324708,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08,2023-08-24T09:30:00+08:00,final,4.598340682873639,2.00292913091735,3.3789661881479596,7.620506805680839,50,0.0,0.0,0.5767421050677489,0.0,4.88522659246355,0.0,8.210664268832463,0.0,-0.34331336429763987,0.0,1.0586779507839745,0.0,4.490277613719224,0.0,11.868071390455826,0.0,0.5300223961268801,0.0,5.572854953202801,0.0,29.91557963171841,0,-2.924291127598572,0,-1.2271081113359428,0.0,1.784184904228784,0,-1.2081211321174652,0,2.502927743344502,0,,,-1.20740647122917,0,-1.6454590855285907,0.0,13.687072322652774,0,0.004311467940162904,0,0.4086426127324753,0,-2.055535272573495,0.0,-4.017032841469527,0,0.05326924239455104,0.0,9.609037870833356,0,3.1234498864614237,0,4.1772176258774145,0.0,4.294878438106273,0,5.553830787455617,0.0,,,-7.972848276901788,0,22.800227555742676,0,2.2216733576059156,0,,,,,12.367870476345358,0,1.5350834325374936,0,,,19.391076456266855,0,7.442063572287845,0,0.2506740984170267,0,0.5286165055588724,0,23.1268642409281,0,0.839101189379415,0,18.139805337179528,0,,,,,,,,,5.738578382501761,0.0,0.0,0,12.61427024769419,0.0,,,0.8632705695932046,0,9.905989127489915,0,2.7266421965125915,0,0.3685623946969557,0,0.8888331135093238,0,5.513264710689851,0,9e058d6dc3a8e17cbc5abc3e6550a6132b5be4a807336755b2fb1c4f0f6cd406,0.2,2023-08-24T01:30:00+00:00,2023-09-09T01:30:00+00:00,publication,pseudo_real_time,2.820142970786606,0.0,,,2.8205506275518633,0.0,,,11.512509437703631,0.0,,,-1.0165887585570523,0.0,,,1.1947697977815979,0.0,,,2.9231722909507054,0.0,,,,,,,8.612925667247643,0.0,1.566807577700122,0.0,-0.2648042515696248,0.0,,,-0.3715183958415876,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
