target_month,as_of,vintage,global__mean,global__median,global__trimmed_mean,global__std,global__n_products,global__missing_fraction,global__second_window_missing_fraction,twentieth__mean,twentieth__median,twentieth__trimmed_mean,twentieth__std,twentieth__n_products,twentieth__missing_fraction,category__一、黑色金属__mean,category__一、黑色金属__missing,twentieth_category__一、黑色金属__mean,twentieth_category__一、黑色金属__missing,category__七、农产品（主要用于加工）__mean,category__七、农产品（主要用于加工）__missing,twentieth_category__七、农产品（主要用于加工）__mean,twentieth_category__七、农产品（主要用于加工）__missing,category__三、化工产品__mean,category__三、化工产品__missing,twentieth_category__三、化工产品__mean,twentieth_category__三、化工产品__missing,category__九、林产品__mean,category__九、林产品__missing,twentieth_category__九、林产品__mean,twentieth_category__九、林产品__missing,category__二、有色金属__mean,category__二、有色金属__missing,twentieth_category__二、有色金属__mean,twentieth_category__二、有色金属__missing,category__五、煤炭__mean,category__五、煤炭__missing,twentieth_category__五、煤炭__mean,twentieth_category__五、煤炭__missing,category__八、农业生产资料__mean,category__八、农业生产资料__missing,twentieth_category__八、农业生产资料__mean,twentieth_category__八、农业生产资料__missing,category__六、非金属矿物制品__mean,category__六、非金属矿物制品__missing,twentieth_category__六、非金属矿物制品__mean,twentieth_category__六、非金属矿物制品__missing,category__四、石油天然气__mean,category__四、石油天然气__missing,twentieth_category__四、石油天然气__mean,twentieth_category__四、石油天然气__missing,product__乙醇（95.0%）,missing__乙醇（95.0%）,twentieth_product__乙醇（95.0%）,twentieth_missing__乙醇（95.0%）,product__农药（草甘膦，95%原药）,missing__农药（草甘膦，95%原药）,twentieth_product__农药（草甘膦，95%原药）,twentieth_missing__农药（草甘膦，95%原药）,product__冰醋酸（99.5%及以上）,missing__冰醋酸（99.5%及以上）,twentieth_product__冰醋酸（99.5%及以上）,twentieth_missing__冰醋酸（99.5%及以上）,product__复合肥（硫酸钾复合肥，氮磷钾含量45%）,missing__复合肥（硫酸钾复合肥，氮磷钾含量45%）,twentieth_product__复合肥（硫酸钾复合肥，氮磷钾含量45%）,twentieth_missing__复合肥（硫酸钾复合肥，氮磷钾含量45%）,product__多晶硅（致密料）,missing__多晶硅（致密料）,twentieth_product__多晶硅（致密料）,twentieth_missing__多晶硅（致密料）,product__大豆（黄豆）,missing__大豆（黄豆）,twentieth_product__大豆（黄豆）,twentieth_missing__大豆（黄豆）,product__天然橡胶（标准胶SCRWF）,missing__天然橡胶（标准胶SCRWF）,twentieth_product__天然橡胶（标准胶SCRWF）,twentieth_missing__天然橡胶（标准胶SCRWF）,product__小麦（国标三等）,missing__小麦（国标三等）,twentieth_product__小麦（国标三等）,twentieth_missing__小麦（国标三等）,product__尿素（中小颗粒）,missing__尿素（中小颗粒）,twentieth_product__尿素（中小颗粒）,twentieth_missing__尿素（中小颗粒）,product__山西优混（5500大卡）,missing__山西优混（5500大卡）,twentieth_product__山西优混（5500大卡）,twentieth_missing__山西优混（5500大卡）,product__无烟煤（洗中块）,missing__无烟煤（洗中块）,twentieth_product__无烟煤（洗中块）,twentieth_missing__无烟煤（洗中块）,product__无缝钢管（219*6，20#）,missing__无缝钢管（219*6，20#）,twentieth_product__无缝钢管（219*6，20#）,twentieth_missing__无缝钢管（219*6，20#）,product__普通中板（20mm，Q235）,missing__普通中板（20mm，Q235）,twentieth_product__普通中板（20mm，Q235）,twentieth_missing__普通中板（20mm，Q235）,product__普通硅酸盐水泥（P.O 42.5散装）,missing__普通硅酸盐水泥（P.O 42.5散装）,twentieth_product__普通硅酸盐水泥（P.O 42.5散装）,twentieth_missing__普通硅酸盐水泥（P.O 42.5散装）,product__柴油（0#国VI）,missing__柴油（0#国VI）,twentieth_product__柴油（0#国VI）,twentieth_missing__柴油（0#国VI）,product__棉花（皮棉，白棉三级）,missing__棉花（皮棉，白棉三级）,twentieth_product__棉花（皮棉，白棉三级）,twentieth_missing__棉花（皮棉，白棉三级）,product__汽油（95#国VI）,missing__汽油（95#国VI）,twentieth_product__汽油（95#国VI）,twentieth_missing__汽油（95#国VI）,product__浮法平板玻璃（5/6mm）,missing__浮法平板玻璃（5/6mm）,twentieth_product__浮法平板玻璃（5/6mm）,twentieth_missing__浮法平板玻璃（5/6mm）,product__涤纶长丝（POY150D/48F）,missing__涤纶长丝（POY150D/48F）,twentieth_product__涤纶长丝（POY150D/48F）,twentieth_missing__涤纶长丝（POY150D/48F）,product__液化天然气（LNG）,missing__液化天然气（LNG）,twentieth_product__液化天然气（LNG）,twentieth_missing__液化天然气（LNG）,product__液化石油气（LPG）,missing__液化石油气（LPG）,twentieth_product__液化石油气（LPG）,twentieth_missing__液化石油气（LPG）,product__烧碱（液碱，32%）,missing__烧碱（液碱，32%）,twentieth_product__烧碱（液碱，32%）,twentieth_missing__烧碱（液碱，32%）,product__热轧普通板卷（4.75—11.5mm，Q235）,missing__热轧普通板卷（4.75—11.5mm，Q235）,twentieth_product__热轧普通板卷（4.75—11.5mm，Q235）,twentieth_missing__热轧普通板卷（4.75—11.5mm，Q235）,product__焦炭（准一级冶金焦）,missing__焦炭（准一级冶金焦）,twentieth_product__焦炭（准一级冶金焦）,twentieth_missing__焦炭（准一级冶金焦）,product__焦煤（主焦煤）,missing__焦煤（主焦煤）,twentieth_product__焦煤（主焦煤）,twentieth_missing__焦煤（主焦煤）,product__玉米（黄玉米二等）,missing__玉米（黄玉米二等）,twentieth_product__玉米（黄玉米二等）,twentieth_missing__玉米（黄玉米二等）,product__瓦楞纸（AA级120g）,missing__瓦楞纸（AA级120g）,twentieth_product__瓦楞纸（AA级120g）,twentieth_missing__瓦楞纸（AA级120g）,product__生猪（外三元）,missing__生猪（外三元）,twentieth_product__生猪（外三元）,twentieth_missing__生猪（外三元）,product__甲醇（优等品）,missing__甲醇（优等品）,twentieth_product__甲醇（优等品）,twentieth_missing__甲醇（优等品）,product__电解铜（1#）,missing__电解铜（1#）,twentieth_product__电解铜（1#）,twentieth_missing__电解铜（1#）,product__白糖（国标一级白砂糖）,missing__白糖（国标一级白砂糖）,twentieth_product__白糖（国标一级白砂糖）,twentieth_missing__白糖（国标一级白砂糖）,product__石蜡（58#半）,missing__石蜡（58#半）,twentieth_product__石蜡（58#半）,twentieth_missing__石蜡（58#半）,product__硫酸（98%）,missing__硫酸（98%）,twentieth_product__硫酸（98%）,twentieth_missing__硫酸（98%）,product__磷肥（55%磷酸一铵）,missing__磷肥（55%磷酸一铵）,twentieth_product__磷肥（55%磷酸一铵）,twentieth_missing__磷肥（55%磷酸一铵）,product__磷酸铁锂（普通动力型）,missing__磷酸铁锂（普通动力型）,twentieth_product__磷酸铁锂（普通动力型）,twentieth_missing__磷酸铁锂（普通动力型）,product__稻米（粳稻米）,missing__稻米（粳稻米）,twentieth_product__稻米（粳稻米）,twentieth_missing__稻米（粳稻米）,product__纯苯（石油苯，工业级）,missing__纯苯（石油苯，工业级）,twentieth_product__纯苯（石油苯，工业级）,twentieth_missing__纯苯（石油苯，工业级）,product__纸浆（进口针叶浆）,missing__纸浆（进口针叶浆）,twentieth_product__纸浆（进口针叶浆）,twentieth_missing__纸浆（进口针叶浆）,product__线材（Φ8—10mm，HPB300）,missing__线材（Φ8—10mm，HPB300）,twentieth_product__线材（Φ8—10mm，HPB300）,twentieth_missing__线材（Φ8—10mm，HPB300）,product__聚丙烯（拉丝料）,missing__聚丙烯（拉丝料）,twentieth_product__聚丙烯（拉丝料）,twentieth_missing__聚丙烯（拉丝料）,product__聚乙烯（LLDPE，熔融指数2薄膜料）,missing__聚乙烯（LLDPE，熔融指数2薄膜料）,twentieth_product__聚乙烯（LLDPE，熔融指数2薄膜料）,twentieth_missing__聚乙烯（LLDPE，熔融指数2薄膜料）,product__花生（油料花生米）,missing__花生（油料花生米）,twentieth_product__花生（油料花生米）,twentieth_missing__花生（油料花生米）,product__螺纹钢（Φ20mm，HRB400E）,missing__螺纹钢（Φ20mm，HRB400E）,twentieth_product__螺纹钢（Φ20mm，HRB400E）,twentieth_missing__螺纹钢（Φ20mm，HRB400E）,product__角钢（5#）,missing__角钢（5#）,twentieth_product__角钢（5#）,twentieth_missing__角钢（5#）,product__豆粕（粗蛋白含量≥43%）,missing__豆粕（粗蛋白含量≥43%）,twentieth_product__豆粕（粗蛋白含量≥43%）,twentieth_missing__豆粕（粗蛋白含量≥43%）,product__钾肥（港口62%白色氯化钾）,missing__钾肥（港口62%白色氯化钾）,twentieth_product__钾肥（港口62%白色氯化钾）,twentieth_missing__钾肥（港口62%白色氯化钾）,product__铅锭（1#）,missing__铅锭（1#）,twentieth_product__铅锭（1#）,twentieth_missing__铅锭（1#）,product__铝锭（A00）,missing__铝锭（A00）,twentieth_product__铝锭（A00）,twentieth_missing__铝锭（A00）,product__锌锭（0#）,missing__锌锭（0#）,twentieth_product__锌锭（0#）,twentieth_missing__锌锭（0#）,product__顺丁胶（BR9000）,missing__顺丁胶（BR9000）,twentieth_product__顺丁胶（BR9000）,twentieth_missing__顺丁胶（BR9000）,feature_hash
2026-09,2026-09-16T16:58:21.013573+08:00,early,4.289850886705453,2.3482348153519563,3.3027458275232133,6.460658973812379,50,0.0,1.0,,,,,0,1.0,1.6956542283006117,0.0,,1.0,1.598458138160771,0.0,,1.0,6.018158961972588,0.0,,1.0,2.332871894578888,0.0,,1.0,2.787900021869178,0.0,,1.0,15.114440928001535,0.0,,1.0,-1.4565968278044472,0.0,,1.0,7.040985907782392,0.0,,1.0,6.256958814555813,0.0,,1.0,-1.525638398419118,0,,1,-1.5337468533273322,0,,1,11.70135537470919,0,,1,-0.38237016575095767,0,,1,21.879947282712564,0,,1,3.437322022103558,0,,1,7.086515006128395,0,,1,-0.05290916637457189,0,,1,-0.3306556482522667,0,,1,7.098905516340281,0,,1,15.713239131558904,0,,1,-0.06299524908750444,0,,1,1.9811055118040093,0,,1,0.7469091473693192,0,,1,7.029188467350197,0,,1,1.8580015030170594,0,,1,7.250003732731347,0,,1,-1.503898706734706,0,,1,6.922011150196414,0,,1,5.935007062282602,0,,1,9.24399671877046,0,,1,-0.2839067216879831,0,,1,2.26629333043032,0,,1,11.397942734690142,0,,1,26.247676329416812,0,,1,-0.26926569257540395,0,,1,-2.545346167804591,0,,1,2.375628109278187,0,,1,21.31375303800364,0,,1,2.1242974116815327,0,,1,0.21574549699011897,0,,1,1.8265980916444566,0,,1,-5.357955429233434,0,,1,-3.3986443489756493,0,,1,2.320841521425726,0,,1,-0.12104404446972016,0,,1,9.243059476865112,0,,1,2.457446845412861,0,,1,2.472222471419588,0,,1,5.015964446106462,0,,1,5.392615055372569,0,,1,1.2997292673506349,0,,1,2.5513560861747964,0,,1,0.9659432190624611,0,,1,5.642915748127077,0,,1,-1.6375671227160302,0,,1,2.4753884882271144,0,,1,1.505196818372363,0,,1,5.046717369195702,0,,1,11.457649068359897,0,,1,d76ff16f9995d07ccfab3d43b2f191323d5e07919d94d2cb87e640e9a3920ffa
